Date,Time,Latitude,Longitude,Channel,RSSI,Adjusted Value,Antenna Gain,Cable Loss
07/02/2024,23:29:49:696,40.000274,-79.999926,490862500,-78.94,-78.94,0,0
07/02/2024,23:29:49:701,40.000274,-79.999924,490862500,-85.92,-85.92,0,0
07/02/2024,23:29:49:702,40.000274,-79.999921,490862500,-84.4,-84.4,0,0
07/02/2024,23:30:27:915,40.000269,-79.999155,1,-103.02,-103.02,0,0,
07/02/2024,23:30:28:023,40.000268,-79.999153,1,-101.52,-101.52,0,0,
07/02/2024,23:30:28:147,40.000268,-79.999151,1,-101.22,-101.22,0,0,
07/02/2024,23:30:28:270,40.000268,-79.999148,1,-100.31,-100.31,0,0,
07/02/2024,23:30:28:410,40.000268,-79.999146,1,-100.4,-100.4,0,0,
07/02/2024,23:30:28:537,40.000268,-79.999143,1,-103.07,-103.07,0,0,
07/02/2024,23:30:28:637,40.000268,-79.999141,1,-104.77,-104.77,0,0,
07/02/2024,23:30:28:762,40.000268,-79.999138,1,-99.79,-99.79,0,0,
07/02/2024,23:30:28:882,40.000268,-79.999136,1,-104.5,-104.5,0,0,
07/02/2024,23:30:29:009,40.000268,-79.999134,1,-104.24,-104.24,0,0,
07/02/2024,23:30:29:134,40.000268,-79.999131,1,-94.73,-94.73,0,0,
07/02/2024,23:30:29:248,40.000268,-79.999129,1,-102.96,-102.96,0,0,
07/02/2024,23:30:29:378,40.000268,-79.999126,1,-103.51,-103.51,0,0,
07/02/2024,23:30:29:497,40.000268,-79.999124,1,-100.63,-100.63,0,0,
07/02/2024,23:30:29:620,40.000268,-79.999122,1,-104.9,-104.9,0,0,
07/02/2024,23:30:29:746,40.000268,-79.999119,1,-103.93,-103.93,0,0,
07/02/2024,23:30:29:859,40.000268,-79.999117,1,-106.56,-106.56,0,0,
07/02/2024,23:30:29:985,40.000268,-79.999114,1,-107.88,-107.88,0,0,
07/02/2024,23:30:30:116,40.000268,-79.999112,1,-95.43,-95.43,0,0,
07/02/2024,23:30:30:229,40.000268,-79.999110,1,-101.06,-101.06,0,0,
07/02/2024,23:30:30:380,40.000268,-79.999107,1,-104.2,-104.2,0,0,
07/02/2024,23:30:30:505,40.000268,-79.999105,1,-96.8,-96.8,0,0,
07/02/2024,23:30:30:599,40.000268,-79.999102,1,-101.64,-101.64,0,0,
07/02/2024,23:30:30:723,40.000268,-79.999100,1,-95.37,-95.37,0,0,
07/02/2024,23:30:30:844,40.000268,-79.999098,1,-101.43,-101.43,0,0,
07/02/2024,23:30:30:969,40.000268,-79.999095,1,-100.78,-100.78,0,0,
07/02/2024,23:30:31:084,40.000268,-79.999093,1,-104.83,-104.83,0,0,
07/02/2024,23:30:31:209,40.000268,-79.999090,1,-99.13,-99.13,0,0,
07/02/2024,23:30:31:340,40.000268,-79.999088,1,-100.47,-100.47,0,0,
07/02/2024,23:30:31:455,40.000268,-79.999085,1,-94.34,-94.34,0,0,
07/02/2024,23:30:31:580,40.000268,-79.999083,1,-101.67,-101.67,0,0,
07/02/2024,23:30:31:705,40.000268,-79.999081,1,-113.46,-113.46,0,0,
07/02/2024,23:30:31:821,40.000268,-79.999078,1,-96.03,-96.03,0,0,
07/02/2024,23:30:32:177,40.000268,-79.999076,1,-102.37,-102.37,0,0,
07/02/2024,23:30:32:199,40.000268,-79.999073,1,-91.16,-91.16,0,0,
07/02/2024,23:30:32:216,40.000268,-79.999071,1,-94.6,-94.6,0,0,
07/02/2024,23:30:32:310,40.000268,-79.999069,1,-102,-102,0,0,
07/02/2024,23:30:32:452,40.000268,-79.999066,1,-99.23,-99.23,0,0,
07/02/2024,23:30:32:560,40.000268,-79.999064,1,-96.67,-96.67,0,0,
07/02/2024,23:30:32:679,40.000268,-79.999061,1,-93.45,-93.45,0,0,
07/02/2024,23:30:32:802,40.000268,-79.999059,1,-106.7,-106.7,0,0,
07/02/2024,23:30:32:923,40.000268,-79.999057,1,-94.24,-94.24,0,0,
07/02/2024,23:30:33:053,40.000268,-79.999054,1,-97.17,-97.17,0,0,
07/02/2024,23:30:33:168,40.000268,-79.999052,1,-94.35,-94.35,0,0,
07/02/2024,23:30:33:293,40.000268,-79.999049,1,-104.74,-104.74,0,0,
07/02/2024,23:30:33:413,40.000268,-79.999047,1,-96.67,-96.67,0,0,
07/02/2024,23:30:33:551,40.000268,-79.999045,1,-102.35,-102.35,0,0,
07/02/2024,23:30:33:656,40.000268,-79.999042,1,-95.26,-95.26,0,0,
07/02/2024,23:30:33:785,40.000268,-79.999040,1,-97.24,-97.24,0,0,
07/02/2024,23:30:33:906,40.000268,-79.999037,1,-107.61,-107.61,0,0,
07/02/2024,23:30:34:028,40.000268,-79.999035,1,-101.84,-101.84,0,0,
07/02/2024,23:30:34:152,40.000268,-79.999032,1,-96.61,-96.61,0,0,
07/02/2024,23:30:34:295,40.000268,-79.999030,1,-101.47,-101.47,0,0,
07/02/2024,23:30:34:413,40.000268,-79.999028,1,-97.87,-97.87,0,0,
07/02/2024,23:30:34:520,40.000268,-79.999025,1,-106.79,-106.79,0,0,
07/02/2024,23:30:34:639,40.000268,-79.999023,1,-101.61,-101.61,0,0,
07/02/2024,23:30:34:758,40.000268,-79.999020,1,-97.52,-97.52,0,0,
07/02/2024,23:30:34:888,40.000268,-79.999018,1,-97.82,-97.82,0,0,
07/02/2024,23:30:35:005,40.000268,-79.999016,1,-94.41,-94.41,0,0,
07/02/2024,23:30:35:131,40.000268,-79.999013,1,-96.47,-96.47,0,0,
07/02/2024,23:30:35:250,40.000267,-79.999011,1,-97.08,-97.08,0,0,
07/02/2024,23:30:35:378,40.000267,-79.999008,1,-94.02,-94.02,0,0,
07/02/2024,23:30:35:501,40.000267,-79.999006,1,-96.03,-96.03,0,0,
07/02/2024,23:30:35:619,40.000267,-79.999004,1,-90.81,-90.81,0,0,
07/02/2024,23:30:35:754,40.000267,-79.999001,1,-97.74,-97.74,0,0,
07/02/2024,23:30:35:867,40.000267,-79.998999,1,-90.44,-90.44,0,0,
07/02/2024,23:30:35:988,40.000267,-79.998996,1,-100,-100,0,0,
07/02/2024,23:30:36:128,40.000267,-79.998994,1,-99.35,-99.35,0,0,
07/02/2024,23:30:36:261,40.000267,-79.998992,1,-95.16,-95.16,0,0,
07/02/2024,23:30:36:356,40.000267,-79.998989,1,-103.96,-103.96,0,0,
07/02/2024,23:30:36:492,40.000267,-79.998987,1,-99.97,-99.97,0,0,
07/02/2024,23:30:36:606,40.000267,-79.998984,1,-92.21,-92.21,0,0,
07/02/2024,23:30:36:722,40.000267,-79.998982,1,-104.03,-104.03,0,0,
07/02/2024,23:30:36:845,40.000267,-79.998979,1,-110.9,-110.9,0,0,
07/02/2024,23:30:36:969,40.000267,-79.998977,1,-93.57,-93.57,0,0,
07/02/2024,23:30:37:090,40.000267,-79.998975,1,-99.67,-99.67,0,0,
07/02/2024,23:30:37:455,40.000267,-79.998972,1,-89.27,-89.27,0,0,
07/02/2024,23:30:37:480,40.000267,-79.998970,1,-93.62,-93.62,0,0,
07/02/2024,23:30:37:496,40.000267,-79.998967,1,-87.45,-87.45,0,0,
07/02/2024,23:30:37:581,40.000267,-79.998965,1,-94.81,-94.81,0,0,
07/02/2024,23:30:37:697,40.000267,-79.998963,1,-86.93,-86.93,0,0,
07/02/2024,23:30:37:845,40.000267,-79.998960,1,-95.48,-95.48,0,0,
07/02/2024,23:30:37:969,40.000267,-79.998958,1,-88.38,-88.38,0,0,
07/02/2024,23:30:38:090,40.000267,-79.998955,1,-90.33,-90.33,0,0,
07/02/2024,23:30:38:190,40.000267,-79.998953,1,-91.69,-91.69,0,0,
07/02/2024,23:30:38:316,40.000267,-79.998951,1,-86.31,-86.31,0,0,
07/02/2024,23:30:38:434,40.000267,-79.998948,1,-91.57,-91.57,0,0,
07/02/2024,23:30:38:561,40.000267,-79.998946,1,-88.28,-88.28,0,0,
07/02/2024,23:30:38:682,40.000267,-79.998943,1,-84.38,-84.38,0,0,
07/02/2024,23:30:38:805,40.000267,-79.998941,1,-87.32,-87.32,0,0,
07/02/2024,23:30:38:927,40.000267,-79.998939,1,-86.01,-86.01,0,0,
07/02/2024,23:30:39:046,40.000267,-79.998936,1,-82.01,-82.01,0,0,
07/02/2024,23:30:39:170,40.000267,-79.998934,1,-99.81,-99.81,0,0,
07/02/2024,23:30:39:294,40.000267,-79.998931,1,-96.62,-96.62,0,0,
07/02/2024,23:30:39:427,40.000267,-79.998929,1,-89.24,-89.24,0,0,
07/02/2024,23:30:39:568,40.000267,-79.998926,1,-93.94,-93.94,0,0,
07/02/2024,23:30:39:660,40.000267,-79.998924,1,-93.11,-93.11,0,0,
07/02/2024,23:30:39:783,40.000267,-79.998922,1,-97.54,-97.54,0,0,
07/02/2024,23:30:39:905,40.000267,-79.998919,1,-97.24,-97.24,0,0,
07/02/2024,23:30:40:026,40.000267,-79.998917,1,-101.43,-101.43,0,0,
07/02/2024,23:30:40:164,40.000267,-79.998914,1,-107.44,-107.44,0,0,
07/02/2024,23:30:40:276,40.000267,-79.998912,1,-108.08,-108.08,0,0,
07/02/2024,23:30:40:394,40.000267,-79.998910,1,-110.13,-110.13,0,0,
07/02/2024,23:30:40:517,40.000267,-79.998907,1,-108.13,-108.13,0,0,
07/02/2024,23:30:40:642,40.000267,-79.998905,1,-107,-107,0,0,
07/02/2024,23:30:40:771,40.000267,-79.998902,1,-103.34,-103.34,0,0,
07/02/2024,23:30:40:901,40.000267,-79.998900,1,-105.41,-105.41,0,0,
07/02/2024,23:30:41:004,40.000267,-79.998898,1,-106.99,-106.99,0,0,
07/02/2024,23:30:41:133,40.000267,-79.998895,1,-100,-100,0,0,
07/02/2024,23:30:41:252,40.000267,-79.998893,1,-99.73,-99.73,0,0,
07/02/2024,23:30:41:375,40.000267,-79.998890,1,-105.54,-105.54,0,0,
07/02/2024,23:30:41:501,40.000267,-79.998888,1,-104.04,-104.04,0,0,
07/02/2024,23:30:41:636,40.000267,-79.998886,1,-103.22,-103.22,0,0,
07/02/2024,23:30:41:747,40.000267,-79.998883,1,-95.82,-95.82,0,0,
07/02/2024,23:30:41:864,40.000267,-79.998881,1,-101.9,-101.9,0,0,
07/02/2024,23:30:41:988,40.000267,-79.998878,1,-106.59,-106.59,0,0,
07/02/2024,23:30:42:114,40.000267,-79.998876,1,-100.58,-100.58,0,0,
07/02/2024,23:30:42:233,40.000267,-79.998873,1,-101.88,-101.88,0,0,
07/02/2024,23:30:42:360,40.000267,-79.998871,1,-112.41,-112.41,0,0,
07/02/2024,23:30:42:730,40.000267,-79.998869,1,-102.92,-102.92,0,0,
07/02/2024,23:30:42:746,40.000266,-79.998866,1,-94.88,-94.88,0,0,
07/02/2024,23:30:42:765,40.000266,-79.998864,1,-111.35,-111.35,0,0,
07/02/2024,23:30:42:844,40.000266,-79.998861,1,-104.31,-104.31,0,0,
07/02/2024,23:30:42:964,40.000266,-79.998859,1,-109.45,-109.45,0,0,
07/02/2024,23:30:43:089,40.000266,-79.998857,1,-103.92,-103.92,0,0,
07/02/2024,23:30:43:213,40.000266,-79.998854,1,-100.01,-100.01,0,0,
07/02/2024,23:30:43:336,40.000266,-79.998852,1,-115.5,-115.5,0,0,
07/02/2024,23:30:43:459,40.000266,-79.998849,1,-110.5,-110.5,0,0,
07/02/2024,23:30:43:605,40.000266,-79.998847,1,-104.49,-104.49,0,0,
07/02/2024,23:30:43:734,40.000266,-79.998845,1,-99.67,-99.67,0,0,
07/02/2024,23:30:43:825,40.000266,-79.998842,1,-103.76,-103.76,0,0,
07/02/2024,23:30:43:947,40.000266,-79.998840,1,-103.81,-103.81,0,0,
07/02/2024,23:30:44:066,40.000266,-79.998837,1,-100.63,-100.63,0,0,
07/02/2024,23:30:44:200,40.000266,-79.998835,1,-97.93,-97.93,0,0,
07/02/2024,23:30:44:320,40.000266,-79.998833,1,-105.74,-105.74,0,0,
07/02/2024,23:30:44:437,40.000266,-79.998830,1,-97.83,-97.83,0,0,
07/02/2024,23:30:44:565,40.000266,-79.998828,1,-102.52,-102.52,0,0,
07/02/2024,23:30:44:681,40.000266,-79.998825,1,-95.11,-95.11,0,0,
07/02/2024,23:30:44:806,40.000266,-79.998823,1,-106.59,-106.59,0,0,
07/02/2024,23:30:44:926,40.000266,-79.998820,1,-97.28,-97.28,0,0,
07/02/2024,23:30:45:048,40.000266,-79.998818,1,-106.5,-106.5,0,0,
07/02/2024,23:30:45:174,40.000266,-79.998816,1,-98.97,-98.97,0,0,
07/02/2024,23:30:45:317,40.000266,-79.998813,1,-98.71,-98.71,0,0,
07/02/2024,23:30:45:413,40.000266,-79.998811,1,-104.45,-104.45,0,0,
07/02/2024,23:30:45:548,40.000266,-79.998808,1,-96,-96,0,0,
07/02/2024,23:30:45:664,40.000266,-79.998806,1,-98.3,-98.3,0,0,
07/02/2024,23:30:45:787,40.000266,-79.998804,1,-102.84,-102.84,0,0,
07/02/2024,23:30:45:912,40.000266,-79.998801,1,-98.46,-98.46,0,0,
07/02/2024,23:30:46:024,40.000266,-79.998799,1,-92.34,-92.34,0,0,
07/02/2024,23:30:46:160,40.000266,-79.998796,1,-100.93,-100.93,0,0,
07/02/2024,23:30:46:278,40.000266,-79.998794,1,-102.1,-102.1,0,0,
07/02/2024,23:30:46:398,40.000266,-79.998792,1,-107.23,-107.23,0,0,
07/02/2024,23:30:46:517,40.000266,-79.998789,1,-98.76,-98.76,0,0,
07/02/2024,23:30:46:642,40.000266,-79.998787,1,-104.99,-104.99,0,0,
07/02/2024,23:30:46:760,40.000266,-79.998784,1,-107.15,-107.15,0,0,
07/02/2024,23:30:46:889,40.000266,-79.998782,1,-101.79,-101.79,0,0,
07/02/2024,23:30:47:037,40.000266,-79.998780,1,-90.93,-90.93,0,0,
07/02/2024,23:30:47:130,40.000266,-79.998777,1,-96.58,-96.58,0,0,
07/02/2024,23:30:47:249,40.000266,-79.998775,1,-101.96,-101.96,0,0,
07/02/2024,23:30:47:374,40.000266,-79.998772,1,-97.05,-97.05,0,0,
07/02/2024,23:30:47:497,40.000266,-79.998770,1,-96.32,-96.32,0,0,
07/02/2024,23:30:47:626,40.000266,-79.998767,1,-105.29,-105.29,0,0,
07/02/2024,23:30:47:741,40.000266,-79.998765,1,-95.57,-95.57,0,0,
07/02/2024,23:30:48:056,40.000266,-79.998763,1,-100.23,-100.23,0,0,
07/02/2024,23:30:48:074,40.000266,-79.998760,1,-93.96,-93.96,0,0,
07/02/2024,23:30:48:116,40.000266,-79.998758,1,-97.78,-97.78,0,0,
07/02/2024,23:30:48:234,40.000266,-79.998755,1,-99.26,-99.26,0,0,
07/02/2024,23:30:48:353,40.000266,-79.998753,1,-113.17,-113.17,0,0,
07/02/2024,23:30:48:481,40.000266,-79.998751,1,-100.06,-100.06,0,0,
07/02/2024,23:30:48:601,40.000266,-79.998748,1,-99.29,-99.29,0,0,
07/02/2024,23:30:48:727,40.000266,-79.998746,1,-101.21,-101.21,0,0,
07/02/2024,23:30:48:846,40.000266,-79.998743,1,-93.46,-93.46,0,0,
07/02/2024,23:30:48:969,40.000266,-79.998741,1,-103.61,-103.61,0,0,
07/02/2024,23:30:49:124,40.000266,-79.998739,1,-94.8,-94.8,0,0,
07/02/2024,23:30:49:208,40.000266,-79.998736,1,-100.73,-100.73,0,0,
07/02/2024,23:30:49:344,40.000266,-79.998734,1,-90.85,-90.85,0,0,
07/02/2024,23:30:49:457,40.000266,-79.998731,1,-99.49,-99.49,0,0,
07/02/2024,23:30:49:579,40.000266,-79.998729,1,-91.98,-91.98,0,0,
07/02/2024,23:30:49:706,40.000266,-79.998727,1,-97.18,-97.18,0,0,
07/02/2024,23:30:49:831,40.000266,-79.998724,1,-101.26,-101.26,0,0,
07/02/2024,23:30:49:949,40.000265,-79.998722,1,-91.76,-91.76,0,0,
07/02/2024,23:30:50:070,40.000265,-79.998719,1,-104.85,-104.85,0,0,
07/02/2024,23:30:50:197,40.000265,-79.998717,1,-96.48,-96.48,0,0,
07/02/2024,23:30:50:316,40.000265,-79.998714,1,-95.06,-95.06,0,0,
07/02/2024,23:30:50:435,40.000265,-79.998712,1,-97.04,-97.04,0,0,
07/02/2024,23:30:50:558,40.000265,-79.998710,1,-93.34,-93.34,0,0,
07/02/2024,23:30:50:682,40.000265,-79.998707,1,-99.71,-99.71,0,0,
07/02/2024,23:30:50:839,40.000265,-79.998705,1,-100.75,-100.75,0,0,
07/02/2024,23:30:50:924,40.000265,-79.998702,1,-89.28,-89.28,0,0,
07/02/2024,23:30:51:046,40.000265,-79.998700,1,-105.13,-105.13,0,0,
07/02/2024,23:30:51:190,40.000265,-79.998698,1,-91.94,-91.94,0,0,
07/02/2024,23:30:51:291,40.000265,-79.998695,1,-90.4,-90.4,0,0,
07/02/2024,23:30:51:415,40.000265,-79.998693,1,-96.71,-96.71,0,0,
07/02/2024,23:30:51:543,40.000265,-79.998690,1,-96.28,-96.28,0,0,
07/02/2024,23:30:51:661,40.000265,-79.998688,1,-91.87,-91.87,0,0,
07/02/2024,23:30:51:785,40.000265,-79.998686,1,-86.31,-86.31,0,0,
07/02/2024,23:30:51:903,40.000265,-79.998683,1,-86.39,-86.39,0,0,
07/02/2024,23:30:52:027,40.000265,-79.998681,1,-92.57,-92.57,0,0,
07/02/2024,23:30:52:156,40.000265,-79.998678,1,-90.89,-90.89,0,0,
07/02/2024,23:30:52:280,40.000265,-79.998676,1,-88.05,-88.05,0,0,
07/02/2024,23:30:52:398,40.000265,-79.998674,1,-87.63,-87.63,0,0,
07/02/2024,23:30:52:522,40.000265,-79.998671,1,-95.37,-95.37,0,0,
07/02/2024,23:30:52:639,40.000265,-79.998669,1,-93.3,-93.3,0,0,
07/02/2024,23:30:52:763,40.000265,-79.998666,1,-87.99,-87.99,0,0,
07/02/2024,23:30:52:905,40.000265,-79.998664,1,-90.55,-90.55,0,0,
07/02/2024,23:30:53:062,40.000265,-79.998662,1,-94.91,-94.91,0,0,
07/02/2024,23:30:53:300,40.000265,-79.998659,1,-82.96,-82.96,0,0,
07/02/2024,23:30:53:325,40.000265,-79.998657,1,-86.6,-86.6,0,0,
07/02/2024,23:30:53:387,40.000265,-79.998654,1,-85.18,-85.18,0,0,
07/02/2024,23:30:53:499,40.000265,-79.998652,1,-93.27,-93.27,0,0,
07/02/2024,23:30:53:618,40.000265,-79.998649,1,-95.97,-95.97,0,0,
07/02/2024,23:30:53:749,40.000265,-79.998647,1,-97.21,-97.21,0,0,
07/02/2024,23:30:53:864,40.000265,-79.998645,1,-95.32,-95.32,0,0,
07/02/2024,23:30:53:989,40.000265,-79.998642,1,-95.97,-95.97,0,0,
07/02/2024,23:30:54:113,40.000265,-79.998640,1,-93.07,-93.07,0,0,
07/02/2024,23:30:54:234,40.000265,-79.998637,1,-96.48,-96.48,0,0,
07/02/2024,23:30:54:355,40.000265,-79.998635,1,-87.09,-87.09,0,0,
07/02/2024,23:30:54:480,40.000265,-79.998633,1,-85.28,-85.28,0,0,
07/02/2024,23:30:54:614,40.000265,-79.998630,1,-93.32,-93.32,0,0,
07/02/2024,23:30:54:737,40.000265,-79.998628,1,-83.64,-83.64,0,0,
07/02/2024,23:30:54:847,40.000265,-79.998625,1,-86.49,-86.49,0,0,
07/02/2024,23:30:54:972,40.000265,-79.998623,1,-106.34,-106.34,0,0,
07/02/2024,23:30:55:095,40.000265,-79.998621,1,-91.58,-91.58,0,0,
07/02/2024,23:30:55:220,40.000265,-79.998618,1,-92.41,-92.41,0,0,
07/02/2024,23:30:55:334,40.000265,-79.998616,1,-90.65,-90.65,0,0,
07/02/2024,23:30:55:459,40.000265,-79.998613,1,-96.23,-96.23,0,0,
07/02/2024,23:30:55:579,40.000265,-79.998611,1,-92.5,-92.5,0,0,
07/02/2024,23:30:55:720,40.000265,-79.998609,1,-94.71,-94.71,0,0,
07/02/2024,23:30:55:822,40.000265,-79.998609,1,-100.63,-100.63,0,0,
07/02/2024,23:30:55:949,40.000265,-79.998609,1,-93.06,-93.06,0,0,
07/02/2024,23:30:56:073,40.000265,-79.998609,1,-103.63,-103.63,0,0,
07/02/2024,23:30:56:194,40.000265,-79.998609,1,-98.18,-98.18,0,0,
07/02/2024,23:30:56:318,40.000265,-79.998609,1,-95.73,-95.73,0,0,
